"Site","Time","LocationName","analyte","Value","Discharge"
"JL350292",1995-02-15 13:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.007,54.33051274
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.129,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.129,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.32,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.32,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,54.01664551
"JL350292",1995-03-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.037,54.01664551
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.35,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.277,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.277,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,81.68001423
"JL350292",1995-04-11 15:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,81.68001423
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.371,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.371,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,50.12926145
"JL350292",1995-05-17 15:35:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,50.12926145
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.401,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.401,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.44,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.44,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,67.97925478
"JL350292",1995-06-14 14:45:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,67.97925478
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.43,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.43,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.405,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.405,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,138.5483382
"JL350292",1995-07-13 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,138.5483382
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.44,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.44,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.405,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.405,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,93.5173884
"JL350292",1995-08-16 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.04,93.5173884
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.46,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.46,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.396,105.8926611
"JL350292",1995-09-14 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.396,105.8926611
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.38,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.38,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,83.62260291
"JL350292",1995-10-11 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,83.62260291
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.015,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.015,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.02,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.02,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.318,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.318,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.4,63.3500341
"JL350292",1995-11-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.4,63.3500341
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.326,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.326,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,74.0910776
"JL350292",1995-12-12 14:01:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,74.0910776
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.3,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.3,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.201,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.201,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.051,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.051,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,94.72171644
"JL350292",1996-01-17 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,94.72171644
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.02,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.29,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.29,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.176,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.176,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.02,70.88381394
"JL350292",1996-02-15 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,70.88381394
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.276,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.276,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.37,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.37,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,75.06789058
"JL350292",1996-03-12 13:58:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,75.06789058
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.278,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.278,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.34,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.34,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,113.653131
"JL350292",1996-04-17 14:43:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,113.653131
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.364,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.364,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.45,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.45,52.28916821
"JL350292",1996-05-15 13:53:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.023,52.28916821
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.45,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.45,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,64.73886939
"JL350292",1996-06-12 14:08:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,64.73886939
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.51,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.069,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.419,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.419,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.069,90.50940828
"JL350292",1996-07-18 14:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.51,90.50940828
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.064999998,109.304002
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.064999998,109.304002
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.40000001,109.304002
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.40000001,109.304002
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029999999,109.304002
"JL350292",1996-07-26 10:44:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029999999,109.304002
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.56,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.56,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.47,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.47,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.05,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.05,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,76.9692816
"JL350292",1996-08-14 14:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,76.9692816
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.392,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.052,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.392,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.052,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,114.6049128
"JL350292",1996-09-12 15:32:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,114.6049128
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.438,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.438,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.042,71.99916097
"JL350292",1996-10-16 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,71.99916097
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.47,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.47,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.407,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.407,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.053,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.053,59.59997225
"JL350292",1996-11-12 14:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,59.59997225
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.342,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.39,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,58.09174747
"JL350292",1996-12-12 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.342,58.09174747
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.288,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.288,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.047,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,62.70436727
"JL350292",1997-01-16 14:33:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.047,62.70436727
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.063,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.063,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.16,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.16,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,50.14903591
"JL350292",1997-02-12 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,50.14903591
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.324,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.324,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.035,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.035,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,74.07299815
"JL350292",1997-03-11 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,74.07299815
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.322,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.032,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.032,60.4660083
"JL350292",1997-04-16 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.322,60.4660083
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.47,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.47,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.34,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.34,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,46.38818623
"JL350292",1997-05-15 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,46.38818623
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.029,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.366,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.366,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,96.44103339
"JL350292",1997-06-11 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,96.44103339
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.425,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.043,83.41530843
"JL350292",1997-07-16 14:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.425,83.41530843
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.457,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.457,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.52,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,57.84149523
"JL350292",1997-08-12 15:36:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.056,57.84149523
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.4,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.4,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.039,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.327,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.327,53.90650224
"JL350292",1997-09-17 15:24:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,53.90650224
"JL350292",1997-10-15 13:49:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.032,69.89972637
